t,node,Va,Vb,Vc,Ia,Ib,Ic
0.156,1,-40610.111233,3461.501832,-6515.451408,-40610.111233,3461.501832,-6515.451408
0.1561,1,-47896.576126,65883.3649,132781.078138,-47896.576126,65883.3649,132781.078138
0.1562,1,142199.442608,-33824.533978,-92012.575393,142199.442608,-33824.533978,-92012.575393
0.1563,1,-123354.804534,-57063.258974,-30206.342684,-123354.804534,-57063.258974,-30206.342684
0.1564,1,-52021.255936,46210.844116,81024.917833,-52021.255936,46210.844116,81024.917833
0.1565,1,206693.775028,55491.477111,-43182.391655,206693.775028,55491.477111,-43182.391655
0.1566,1,-122403.127256,-43577.300676,3154.50983,-122403.127256,-43577.300676,3154.50983
0.1567,1,-102954.270989,-61108.262144,12897.606824,-102954.270989,-61108.262144,12897.606824
0.1568,1,188521.310968,57927.728224,-50193.887433,188521.310968,57927.728224,-50193.887433
0.1569,1,-45656.530568,62180.658468,74938.979654,-45656.530568,62180.658468,74938.979654
0.157,1,-121217.286446,-86495.69178,-1005.589293,-121217.286446,-86495.69178,-1005.589293
0.1571,1,131466.697605,-17876.834809,-120489.803576,131466.697605,-17876.834809,-120489.803576
0.1572,1,-24804.890948,70527.405426,121195.270762,-24804.890948,70527.405426,121195.270762
0.1573,1,-62354.042176,-29914.343142,37663.804184,-62354.042176,-29914.343142,37663.804184
0.1574,1,84285.117742,5965.994328,-171623.572643,84285.117742,5965.994328,-171623.572643
0.1575,1,-55973.916778,-26319.446845,116803.62612,-55973.916778,-26319.446845,116803.62612
0.1576,1,6305.208099,-1192.273933,10167.157964,6305.208099,-1192.273933,10167.157964
0.1577,1,30920.373779,20795.719256,-62618.542861,30920.373779,20795.719256,-62618.542861
0.1578,1,-6655.927922,-18490.890666,4164.955598,-6655.927922,-18490.890666,4164.955598
0.1579,1,-40629.611054,-22979.765975,57330.154641,-40629.611054,-22979.765975,57330.154641
0.158,1,-7104.773961,9561.303573,-5248.341867,-7104.773961,9561.303573,-5248.341867
0.1581,1,32902.906943,3157.88731,-38092.259788,32902.906943,3157.88731,-38092.259788
0.1582,1,-5650.938531,-3257.291689,19562.421345,-5650.938531,-3257.291689,19562.421345
0.1583,1,-37355.350424,-8090.335406,61804.616599,-37355.350424,-8090.335406,61804.616599
0.1584,1,13247.063147,-6417.790659,-13439.036792,13247.063147,-6417.790659,-13439.036792
0.1585,1,22014.687145,11745.615364,-51631.549904,22014.687145,11745.615364,-51631.549904
0.1586,1,-27033.719728,-13140.30141,48790.775466,-27033.719728,-13140.30141,48790.775466
0.1587,1,-21789.320394,-22255.433315,45954.823757,-21789.320394,-22255.433315,45954.823757
0.1588,1,15991.219884,15425.295744,-44506.184923,15991.219884,15425.295744,-44506.184923
0.1589,1,18498.726806,558.809469,-6249.500632,18498.726806,558.809469,-6249.500632
0.159,1,-22562.461262,-15824.210224,48355.160887,-22562.461262,-15824.210224,48355.160887
0.1591,1,-26320.227045,-6584.18046,18871.902548,-26320.227045,-6584.18046,18871.902548
0.1592,1,31084.513216,-4608.072468,-29785.664418,31084.513216,-4608.072468,-29785.664418
0.1593,1,11097.668048,8182.107882,-8126.025902,11097.668048,8182.107882,-8126.025902
0.1594,1,-42899.860836,-16951.093412,53027.25593,-42899.860836,-16951.093412,53027.25593
0.1595,1,4083.152426,-20953.934997,9783.00102,4083.152426,-20953.934997,9783.00102
0.1596,1,33160.257732,22611.936793,-41359.979457,33160.257732,22611.936793,-41359.979457
0.1597,1,-13408.491912,-10440.414924,21742.829249,-13408.491912,-10440.414924,21742.829249
0.1598,1,-25586.891178,-27833.65241,43416.496436,-25586.891178,-27833.65241,43416.496436
0.1599,1,9610.781317,9067.404603,-10962.904774,9610.781317,9067.404603,-10962.904774
0.16,1,26131.985558,-2161.208064,-23267.795627,26131.985558,-2161.208064,-23267.795627
0.1601,1,-15328.979838,-12785.272949,21337.518559,-15328.979838,-12785.272949,21337.518559
0.1602,1,-26757.512987,-9480.490271,40077.241149,-26757.512987,-9480.490271,40077.241149
0.1603,1,26890.634378,-9203.005149,-14455.976957,26890.634378,-9203.005149,-14455.976957
0.1604,1,18263.898916,7185.510621,-29361.633412,18263.898916,7185.510621,-29361.633412
0.1605,1,-29296.902652,-13901.322298,43405.24172,-29296.902652,-13901.322298,43405.24172
0.1606,1,-4323.836679,-20852.907694,26991.010636,-4323.836679,-20852.907694,26991.010636
0.1607,1,24362.371419,9038.412291,-35105.981676,24362.371419,9038.412291,-35105.981676
0.1608,1,6993.129155,-6819.360144,-332.794483,6993.129155,-6819.360144,-332.794483
0.1609,1,-19450.083243,-16713.349813,37679.748248,-19450.083243,-16713.349813,37679.748248
0.161,1,-6360.103513,-6217.164417,11053.029237,-6360.103513,-6217.164417,11053.029237
0.1611,1,33488.763181,-5683.116319,-26652.035171,33488.763181,-5683.116319,-26652.035171
0.1612,1,663.919952,545.926498,-571.998868,663.919952,545.926498,-571.998868
0.1613,1,-27895.832292,-14976.590022,39450.366332,-27895.832292,-14976.590022,39450.366332
0.1614,1,17613.834582,-12534.254707,-1584.647615,17613.834582,-12534.254707,-1584.647615
0.1615,1,23569.467477,8118.005665,-31707.652485,23569.467477,8118.005665,-31707.652485
0.1616,1,-10952.40412,-16046.259178,23122.773859,-10952.40412,-16046.259178,23122.773859
0.1617,1,-11417.327495,-15722.886827,31101.932484,-11417.327495,-15722.886827,31101.932484
0.1618,1,14329.463928,3403.141576,-17593.965145,14329.463928,3403.141576,-17593.965145
0.1619,1,22930.543355,-10562.074691,-15803.618679,22930.543355,-10562.074691,-15803.618679
0.162,1,-11151.843917,-8799.300925,21870.969099,-11151.843917,-8799.300925,21870.969099
0.1621,1,-14712.336568,-8986.104746,25536.668678,-14712.336568,-8986.104746,25536.668678
0.1622,1,29778.023772,-10703.830732,-21752.578175,29778.023772,-10703.830732,-21752.578175
0.1623,1,12991.570865,3297.166418,-17037.32851,12991.570865,3297.166418,-17037.32851
0.1624,1,-18513.331922,-15034.221145,37673.844804,-18513.331922,-15034.221145,37673.844804
0.1625,1,4472.669613,-15551.295689,8230.468366,4472.669613,-15551.295689,8230.468366
0.1626,1,21356.277395,6879.685471,-30236.108483,21356.277395,6879.685471,-30236.108483
0.1627,1,11049.525535,-11955.687088,5921.936277,11049.525535,-11955.687088,5921.936277
0.1628,1,-13861.647018,-13644.688809,24275.768418,-13861.647018,-13644.688809,24275.768418
0.1629,1,542.507869,-2916.18999,1368.421697,542.507869,-2916.18999,1368.421697
0.163,1,33266.000117,-6715.47103,-23400.423408,33266.000117,-6715.47103,-23400.423408
0.1631,1,-223.667306,-2689.97382,1185.150173,-223.667306,-2689.97382,1185.150173
0.1632,1,-19182.295522,-13458.431404,31960.608732,-19182.295522,-13458.431404,31960.608732
0.1633,1,21534.267738,-10295.350888,-10109.542507,21534.267738,-10295.350888,-10109.542507
0.1634,1,21358.754355,8080.485025,-29070.20883,21358.754355,8080.485025,-29070.20883
0.1635,1,-6283.315163,-16724.084614,21385.488129,-6283.315163,-16724.084614,21385.488129
0.1636,1,-3609.301923,-13001.085772,17619.711384,-3609.301923,-13001.085772,17619.711384
0.1637,1,15723.553143,5514.222599,-20425.609138,15723.553143,5514.222599,-20425.609138
0.1638,1,21926.642979,-10890.319105,-12977.877454,21926.642979,-10890.319105,-12977.877454
0.1639,1,-6374.62041,-6656.40637,14284.726834,-6374.62041,-6656.40637,14284.726834
0.164,1,-7645.138391,-7531.625596,15814.369919,-7645.138391,-7531.625596,15814.369919
0.1641,1,29630.152512,-7759.547111,-23954.229851,29630.152512,-7759.547111,-23954.229851
0.1642,1,12215.802877,4626.651293,-15070.565844,12215.802877,4626.651293,-15070.565844
0.1643,1,-13127.579388,-14277.996959,27498.54095,-13127.579388,-14277.996959,27498.54095
0.1644,1,9514.907965,-11330.363616,-127.532982,9514.907965,-11330.363616,-127.532982
0.1645,1,21638.18056,8830.565147,-28261.81617,21638.18056,8830.565147,-28261.81617
0.1646,1,9046.691291,-10551.938212,688.595719,9046.691291,-10551.938212,688.595719
0.1647,1,-8788.629329,-10320.408131,18362.519671,-8788.629329,-10320.408131,18362.519671
0.1648,1,7504.484493,75.560593,-6556.890463,7504.484493,75.560593,-6556.890463
0.1649,1,28388.322115,-4984.723927,-23598.550521,28388.322115,-4984.723927,-23598.550521
0.165,1,187.365405,-441.798634,-7.536059,187.365405,-441.798634,-7.536059
0.1651,1,-12240.317761,-18156.256751,29861.06413,-12240.317761,-18156.256751,29861.06413
0.1652,1,20339.300193,-8224.261271,-10451.157604,20339.300193,-8224.261271,-10451.157604
0.1653,1,20389.656444,14559.51361,-36403.082584,20389.656444,14559.51361,-36403.082584
0.1654,1,-1805.595693,-10485.098663,11868.008599,-1805.595693,-10485.098663,11868.008599
0.1655,1,-2006.735579,-15372.703352,19721.406292,-2006.735579,-15372.703352,19721.406292
0.1656,1,14647.598909,5596.792699,-22688.380761,14647.598909,5596.792699,-22688.380761
0.1657,1,23262.386374,1913.101487,-24531.176866,23262.386374,1913.101487,-24531.176866
0.1658,1,-5384.174597,-5686.861281,12392.187836,-5384.174597,-5686.861281,12392.187836
0.1659,1,-4793.422532,-10532.760616,13521.02765,-4793.422532,-10532.760616,13521.02765
0.166,1,27602.205128,57.940489,-26808.983591,27602.205128,57.940489,-26808.983591
0.1661,1,12049.610308,11109.716404,-22978.947458,12049.610308,11109.716404,-22978.947458
0.1662,1,-9074.254052,-12411.429739,21180.843659,-9074.254052,-12411.429739,21180.843659
0.1663,1,5650.708551,-9730.454694,3952.159027,5650.708551,-9730.454694,3952.159027
0.1664,1,24215.115501,12386.043343,-36480.915576,24215.115501,12386.043343,-36480.915576
0.1665,1,7623.426582,372.315104,-7365.570996,7623.426582,372.315104,-7365.570996
0.1666,1,-10277.43334,-10501.023326,19432.837486,-10277.43334,-10501.023326,19432.837486
0.1667,1,12336.04468,56.175109,-11321.827642,12336.04468,56.175109,-11321.827642
0.1668,1,23269.730684,5625.25167,-28675.178807,23269.730684,5625.25167,-28675.178807
0.1669,1,-1927.03326,3702.840759,-3291.317169,-1927.03326,3702.840759,-3291.317169
0.167,1,-5680.981624,-8653.800848,16066.180064,-5680.981624,-8653.800848,16066.180064
0.1671,1,16502.027097,-1417.020625,-15807.084727,16502.027097,-1417.020625,-15807.084727
0.1672,1,16880.753232,12407.604547,-29916.363687,16880.753232,12407.604547,-29916.363687
0.1673,1,-3641.11745,-1821.79451,6725.61915,-3641.11745,-1821.79451,6725.61915
0.1674,1,-5045.091389,-7133.426938,11294.559283,-5045.091389,-7133.426938,11294.559283
0.1675,1,21112.103942,6554.676886,-27584.339906,21112.103942,6554.676886,-27584.339906
0.1676,1,13006.754009,8508.42227,-21136.929254,13006.754009,8508.42227,-21136.929254
0.1677,1,-12742.337661,-2082.48654,14498.47894,-12742.337661,-2082.48654,14498.47894
0.1678,1,6142.40978,-4521.191054,-1409.515311,6142.40978,-4521.191054,-1409.515311
0.1679,1,18142.133655,8678.327574,-27247.414575,18142.133655,8678.327574,-27247.414575
0.168,1,4253.195552,9406.62686,-12911.820843,4253.195552,9406.62686,-12911.820843
0.1681,1,-6416.467891,-5774.319974,11629.957339,-6416.467891,-5774.319974,11629.957339
0.1682,1,3300.622926,274.104792,-3926.930142,3300.622926,274.104792,-3926.930142
0.1683,1,19901.291222,13507.198298,-32011.393756,19901.291222,13507.198298,-32011.393756
0.1684,1,445.169384,4354.928693,-6452.060795,445.169384,4354.928693,-6452.060795
0.1685,1,-13329.016841,-1684.045085,15803.434448,-13329.016841,-1684.045085,15803.434448
0.1686,1,15197.039146,844.975468,-15480.30804,15197.039146,844.975468,-15480.30804
0.1687,1,14473.581487,13000.524618,-28882.251798,14473.581487,13000.524618,-28882.251798
0.1688,1,-9960.409731,6685.41837,4568.642964,-9960.409731,6685.41837,4568.642964
0.1689,1,-1280.906811,-6619.34879,7311.898091,-1280.906811,-6619.34879,7311.898091
0.169,1,10832.134431,8657.313274,-19532.784132,10832.134431,8657.313274,-19532.784132
0.1691,1,8351.466592,13665.265344,-21679.550856,8351.466592,13665.265344,-21679.550856
0.1692,1,-4536.534056,-576.268606,4594.207928,-4536.534056,-576.268606,4594.207928
0.1693,1,-8290.924076,1642.40863,7465.709799,-8290.924076,1642.40863,7465.709799
0.1694,1,16267.2574,8709.07805,-26022.747518,16267.2574,8709.07805,-26022.747518
0.1695,1,7398.12444,10895.150231,-17507.808981,7398.12444,10895.150231,-17507.808981
0.1696,1,-17156.644474,3551.570109,13681.782112,-17156.644474,3551.570109,13681.782112
0.1697,1,5827.642699,-2283.564245,-4608.278565,5827.642699,-2283.564245,-4608.278565
0.1698,1,11417.365082,15079.395122,-25023.685861,11417.365082,15079.395122,-25023.685861
0.1699,1,-4112.141465,11870.786845,-8756.277566,-4112.141465,11870.786845,-8756.277566
0.17,1,-6471.841583,-5131.998527,11617.535579,-6471.841583,-5131.998527,11617.535579
0.1701,1,783.803825,8749.26965,-8761.518173,783.803825,8749.26965,-8761.518173
0.1702,1,10250.85906,13369.190637,-24534.585547,10250.85906,13369.190637,-24534.585547
0.1703,1,-2434.260133,5275.154801,-2313.127011,-2434.260133,5275.154801,-2313.127011
0.1704,1,-15074.103347,3925.412025,11117.710087,-15074.103347,3925.412025,11117.710087
0.1705,1,9398.881422,4744.356242,-14428.527861,9398.881422,4744.356242,-14428.527861
0.1706,1,8153.999478,14288.721171,-21997.658687,8153.999478,14288.721171,-21997.658687
0.1707,1,-14860.035894,8685.680884,5604.052848,-14860.035894,8685.680884,5604.052848
0.1708,1,-1918.142589,-2943.342966,5471.332557,-1918.142589,-2943.342966,5471.332557
0.1709,1,4121.793695,12085.554863,-16554.384271,4121.793695,12085.554863,-16554.384271
0.171,1,2202.340662,15030.73055,-17520.085909,2202.340662,15030.73055,-17520.085909
0.1711,1,-7213.363082,215.473515,7992.532225,-7213.363082,215.473515,7992.532225
0.1712,1,-10931.668837,6172.410901,3494.096891,-10931.668837,6172.410901,3494.096891
0.1713,1,9166.53829,10556.051214,-18900.248835,9166.53829,10556.051214,-18900.248835
0.1714,1,-964.569505,12256.501231,-11191.501395,-964.569505,12256.501231,-11191.501395
0.1715,1,-15299.02502,4846.476624,9531.904926,-15299.02502,4846.476624,9531.904926
0.1716,1,449.342498,540.041758,190.088686,449.342498,540.041758,190.088686
0.1717,1,1408.637913,14840.297059,-17100.518033,1408.637913,14840.297059,-17100.518033
0.1718,1,-7390.185365,13290.677958,-5639.568426,-7390.185365,13290.677958,-5639.568426
0.1719,1,-6832.850385,-2829.011272,9931.088916,-6832.850385,-2829.011272,9931.088916
0.172,1,-5187.02418,8959.640341,-4396.18116,-5187.02418,8959.640341,-4396.18116
0.1721,1,3829.53974,13869.297424,-16875.768412,3829.53974,13869.297424,-16875.768412
0.1722,1,-7731.878692,6692.561232,214.863608,-7731.878692,6692.561232,214.863608
0.1723,1,-14949.269128,4937.199142,10521.850775,-14949.269128,4937.199142,10521.850775
0.1724,1,5731.296875,4236.566968,-9838.42825,5731.296875,4236.566968,-9838.42825
0.1725,1,-3092.23659,15049.376774,-12782.503434,-3092.23659,15049.376774,-12782.503434
0.1726,1,-13848.107314,8577.55229,6426.370519,-13848.107314,8577.55229,6426.370519
0.1727,1,-4447.150321,-2049.625391,5634.468696,-4447.150321,-2049.625391,5634.468696
0.1728,1,-2661.481571,11439.043073,-8684.051376,-2661.481571,11439.043073,-8684.051376
0.1729,1,-2170.918902,13162.080106,-10295.909756,-2170.918902,13162.080106,-10295.909756
0.173,1,-11813.768938,1604.323342,9137.733797,-11813.768938,1604.323342,9137.733797
0.1731,1,-11500.867977,6418.996319,5998.035647,-11500.867977,6418.996319,5998.035647
0.1732,1,5416.832614,8052.624559,-13883.517628,5416.832614,8052.624559,-13883.517628
0.1733,1,-7575.384348,10703.662463,-3279.565304,-7575.384348,10703.662463,-3279.565304
0.1734,1,-17362.052328,6029.833925,11931.974445,-17362.052328,6029.833925,11931.974445
0.1735,1,-943.390581,-618.329464,703.026373,-943.390581,-618.329464,703.026373
0.1736,1,3496.847338,11292.668195,-13912.220889,3496.847338,11292.668195,-13912.220889
0.1737,1,-9341.101461,7951.824388,797.885885,-9341.101461,7951.824388,797.885885
0.1738,1,-13291.877385,1687.501071,11636.864571,-13291.877385,1687.501071,11636.864571
0.1739,1,-8668.446716,8248.277418,1005.300472,-8668.446716,8248.277418,1005.300472
0.174,1,3947.194124,7607.74124,-12479.961652,3947.194124,7607.74124,-12479.961652
0.1741,1,-10083.8664,5601.04926,5248.287673,-10083.8664,5601.04926,5248.287673
0.1742,1,-19458.537627,5415.144402,13860.607902,-19458.537627,5415.144402,13860.607902
0.1743,1,2147.849691,3306.694281,-5925.421135,2147.849691,3306.694281,-5925.421135
0.1744,1,-2583.502779,10204.107066,-6801.752204,-2583.502779,10204.107066,-6801.752204
0.1745,1,-15023.59108,5428.579337,8895.703266,-15023.59108,5428.579337,8895.703266
0.1746,1,-10825.023492,-294.195238,11352.12083,-10825.023492,-294.195238,11352.12083
0.1747,1,-2774.349877,9564.598233,-6465.325093,-2774.349877,9564.598233,-6465.325093
0.1748,1,-2331.929058,5498.914947,-3917.628599,-2331.929058,5498.914947,-3917.628599
0.1749,1,-14810.403234,2550.740721,13188.921269,-14810.403234,2550.740721,13188.921269
0.175,1,-13756.145156,4603.945798,8341.811753,-13756.145156,4603.945798,8341.811753
0.1751,1,3591.127379,4185.714268,-7384.765776,3591.127379,4185.714268,-7384.765776
0.1752,1,-6658.332309,6775.486753,125.920501,-6658.332309,6775.486753,125.920501
0.1753,1,-19805.016138,2384.619172,16549.123448,-19805.016138,2384.619172,16549.123448
0.1754,1,-3178.603808,-273.137109,4649.343054,-3178.603808,-273.137109,4649.343054
0.1755,1,-2762.705396,9786.949445,-8046.272495,-2762.705396,9786.949445,-8046.272495
0.1756,1,-9763.487299,3604.835614,6563.93653,-9763.487299,3604.835614,6563.93653
0.1757,1,-12584.494231,-2699.072214,15632.555527,-12584.494231,-2699.072214,15632.555527
0.1758,1,-9223.772657,5699.144813,2654.718931,-9223.772657,5699.144813,2654.718931
0.1759,1,2934.027495,4034.388394,-6021.012093,2934.027495,4034.388394,-6021.012093
0.176,1,-13455.122546,2881.294318,9959.582064,-13455.122546,2881.294318,9959.582064
0.1761,1,-15341.161226,-274.335985,15695.920114,-15341.161226,-274.335985,15695.920114
0.1762,1,1235.868883,-988.087016,171.873814,1235.868883,-988.087016,171.873814
0.1763,1,-7732.441013,10426.133248,-3406.197306,-7732.441013,10426.133248,-3406.197306
0.1764,1,-14157.850981,272.146019,14597.602469,-14157.850981,272.146019,14597.602469
0.1765,1,-6511.968158,-7349.837319,13456.167953,-6511.968158,-7349.837319,13456.167953
0.1766,1,-3542.402345,6558.32065,-3130.780046,-3542.402345,6558.32065,-3130.780046
0.1767,1,-5817.357452,3549.930383,2916.857217,-5817.357452,3549.930383,2916.857217
0.1768,1,-12808.374987,-3575.497321,15446.074146,-12808.374987,-3575.497321,15446.074146
0.1769,1,-9381.73293,-505.389789,10692.587504,-9381.73293,-505.389789,10692.587504
0.177,1,3626.88733,-1317.770975,-2590.61615,3626.88733,-1317.770975,-2590.61615
0.1771,1,-11648.619556,5593.359697,5669.946842,-11648.619556,5593.359697,5669.946842
0.1772,1,-14902.53928,-3292.777949,19067.56341,-14902.53928,-3292.777949,19067.56341
0.1773,1,2345.15276,-8466.565335,5162.098533,2345.15276,-8466.565335,5162.098533
0.1774,1,-4828.035487,7580.515537,-2109.207418,-4828.035487,7580.515537,-2109.207418
0.1775,1,-9869.132369,-1051.555489,10824.211411,-9869.132369,-1051.555489,10824.211411
0.1776,1,-9342.461518,-8624.193001,17526.738683,-9342.461518,-8624.193001,17526.738683
0.1777,1,-2266.556794,787.793817,2250.136959,-2266.556794,787.793817,2250.136959
0.1778,1,98.511395,-1520.888726,632.440456,98.511395,-1520.888726,632.440456
0.1779,1,-13540.822567,-1358.718113,15394.256806,-13540.822567,-1358.718113,15394.256806
0.178,1,-8596.042452,-5139.185433,13747.614273,-8596.042452,-5139.185433,13747.614273
0.1781,1,6132.980212,-6869.638644,209.078063,6132.980212,-6869.638644,209.078063
0.1782,1,-7283.374452,4815.461964,3283.394292,-7283.374452,4815.461964,3283.394292
0.1783,1,-12801.19896,-5617.157277,17704.318852,-12801.19896,-5617.157277,17704.318852
0.1784,1,469.007018,-10552.476959,10331.691081,469.007018,-10552.476959,10331.691081
0.1785,1,193.772413,2110.698011,-1936.082595,193.772413,2110.698011,-1936.082595
0.1786,1,-6354.07459,-3927.756227,9448.982537,-6354.07459,-3927.756227,9448.982537
0.1787,1,-8405.025153,-6947.214769,16276.727065,-8405.025153,-6947.214769,16276.727065
0.1788,1,-2461.543576,-4615.152168,6470.709772,-2461.543576,-4615.152168,6470.709772
0.1789,1,6794.036003,-5896.200358,-868.065636,6794.036003,-5896.200358,-868.065636
0.179,1,-11577.138904,-696.744105,12837.609323,-11577.138904,-696.744105,12837.609323
0.1791,1,-7319.216767,-8007.15032,14379.386173,-7319.216767,-8007.15032,14379.386173
0.1792,1,7451.424787,-9658.072907,3195.040562,7451.424787,-9658.072907,3195.040562
0.1793,1,-2961.503458,992.565652,1295.364136,-2961.503458,992.565652,1295.364136
0.1794,1,-6679.531296,-7750.237047,14546.751813,-6679.531296,-7750.237047,14546.751813
0.1795,1,-3191.199251,-9478.035665,13142.125153,-3191.199251,-9478.035665,13142.125153
0.1796,1,3911.208918,-2741.38936,-2022.136667,3911.208918,-2741.38936,-2022.136667
0.1797,1,1750.150572,-8005.669874,7111.608427,1750.150572,-8005.669874,7111.608427
0.1798,1,-8613.260447,-5218.019482,13350.68699,-8613.260447,-5218.019482,13350.68699
0.1799,1,-1990.628975,-7761.292965,9660.377614,-1990.628975,-7761.292965,9660.377614
0.18,1,10323.263355,-8651.591695,-1085.022409,10323.263355,-8651.591695,-1085.022409
0.1801,1,-4427.049905,-2829.09275,6483.682064,-4427.049905,-2829.09275,6483.682064
0.1802,1,-6429.464324,-8620.864715,15629.516933,-6429.464324,-8620.864715,15629.516933
0.1803,1,5740.253414,-10731.549489,4880.641909,5740.253414,-10731.549489,4880.641909
0.1804,1,2827.797881,-1869.984534,-1372.232445,2827.797881,-1869.984534,-1372.232445
0.1805,1,1331.223533,-10119.857929,9564.037689,1331.223533,-10119.857929,9564.037689
0.1806,1,-5551.640222,-8464.163035,13189.834561,-5551.640222,-8464.163035,13189.834561
0.1807,1,4489.388546,-5765.810695,1823.742269,4489.388546,-5765.810695,1823.742269
0.1808,1,9608.338697,-9611.481755,-39.954331,9608.338697,-9611.481755,-39.954331
0.1809,1,-6094.10298,-4455.025642,10065.191199,-6094.10298,-4455.025642,10065.191199
0.181,1,-631.335374,-9856.641369,11299.546363,-631.335374,-9856.641369,11299.546363
0.1811,1,9198.181472,-10128.082515,145.358632,9198.181472,-10128.082515,145.358632
0.1812,1,3530.28289,-2295.602478,-830.335982,3530.28289,-2295.602478,-830.335982
0.1813,1,-2317.060661,-10346.628966,12829.195233,-2317.060661,-10346.628966,12829.195233
0.1814,1,3039.169482,-10835.07533,7133.025495,3039.169482,-10835.07533,7133.025495
0.1815,1,6939.477684,-3673.266098,-2403.697256,6939.477684,-3673.266098,-2403.697256
0.1816,1,5906.878608,-9671.003257,3088.179219,5906.878608,-9671.003257,3088.179219
0.1817,1,-3271.290501,-6525.130234,9990.465797,-3271.290501,-6525.130234,9990.465797
0.1818,1,3858.401867,-9316.747051,5832.450349,3858.401867,-9316.747051,5832.450349
0.1819,1,12867.131734,-9499.964785,-4158.14393,12867.131734,-9499.964785,-4158.14393
0.182,1,-1227.118665,-2224.885018,4346.5829,-1227.118665,-2224.885018,4346.5829
0.1821,1,603.061016,-11558.481515,10309.26619,603.061016,-11558.481515,10309.26619
0.1822,1,9886.809159,-10268.030823,530.051273,9886.809159,-10268.030823,530.051273
0.1823,1,6550.050799,-2429.395488,-3722.885496,6550.050799,-2429.395488,-3722.885496
0.1824,1,2891.998314,-9942.026897,6287.02392,2891.998314,-9942.026897,6287.02392
0.1825,1,1062.682,-8315.206338,8041.33367,1062.682,-8315.206338,8041.33367
0.1826,1,9810.532469,-7048.944133,-3218.695712,9810.532469,-7048.944133,-3218.695712
0.1827,1,9581.974237,-8592.234858,-1074.150604,9581.974237,-8592.234858,-1074.150604
0.1828,1,-1018.868701,-3733.305968,5345.652974,-1018.868701,-3733.305968,5345.652974
0.1829,1,4167.260855,-11220.63108,6215.01967,4167.260855,-11220.63108,6215.01967
0.183,1,14203.45791,-8276.515625,-5212.531339,14203.45791,-8276.515625,-5212.531339
0.1831,1,3914.349864,-1795.83998,-2398.135304,3914.349864,-1795.83998,-2398.135304
0.1832,1,1415.463432,-10780.694423,9093.422398,1415.463432,-10780.694423,9093.422398
0.1833,1,9124.20799,-7586.31168,-829.101614,9124.20799,-7586.31168,-829.101614
0.1834,1,8873.562688,-4195.774489,-5529.848516,8873.562688,-4195.774489,-5529.848516
0.1835,1,8332.262422,-8579.821066,897.719026,8332.262422,-8579.821066,897.719026
0.1836,1,-379.833019,-5345.515542,5538.225628,-379.833019,-5345.515542,5538.225628
0.1837,1,9507.773527,-8238.713804,-1611.584972,9507.773527,-8238.713804,-1611.584972
0.1838,1,14216.1422,-6603.513252,-6894.8649,14216.1422,-6603.513252,-6894.8649
0.1839,1,305.59286,-2253.45324,1173.813459,305.59286,-2253.45324,1173.813459
0.184,1,5640.491719,-10488.604722,5334.519746,5640.491719,-10488.604722,5334.519746
0.1841,1,11061.262324,-5042.205422,-5997.701037,11061.262324,-5042.205422,-5997.701037
0.1842,1,8950.644806,-1472.836263,-7998.274504,8950.644806,-1472.836263,-7998.274504
0.1843,1,4822.737991,-9920.373695,5887.615226,4822.737991,-9920.373695,5887.615226
0.1844,1,4916.759368,-4748.489817,-878.993916,4916.759368,-4748.489817,-878.993916
0.1845,1,11152.451394,-4319.990093,-6506.911477,11152.451394,-4319.990093,-6506.911477
0.1846,1,11036.961795,-5618.73846,-5224.640655,11036.961795,-5618.73846,-5224.640655
0.1847,1,1044.116435,-2909.549145,1247.570782,1044.116435,-2909.549145,1247.570782
0.1848,1,7829.110627,-8686.154128,1625.817012,7829.110627,-8686.154128,1625.817012
0.1849,1,13732.357809,-2452.666916,-11861.267828,13732.357809,-2452.666916,-11861.267828
0.185,1,3982.131015,-343.789937,-3501.116134,3982.131015,-343.789937,-3501.116134
0.1851,1,6616.368317,-9717.664335,3480.378973,6616.368317,-9717.664335,3480.378973
0.1852,1,7504.454716,-2848.363607,-5399.772045,7504.454716,-2848.363607,-5399.772045
0.1853,1,10341.617064,113.300485,-9659.389964,10341.617064,113.300485,-9659.389964
0.1854,1,8643.238698,-6871.347963,-2271.699241,8643.238698,-6871.347963,-2271.699241
0.1855,1,1772.168798,-1522.396625,-272.78886,1772.168798,-1522.396625,-272.78886
0.1856,1,11952.908646,-5455.099997,-5943.693616,11952.908646,-5455.099997,-5943.693616
0.1857,1,9393.539084,-837.264334,-9420.459493,9393.539084,-837.264334,-9420.459493
0.1858,1,3174.567632,368.90677,-2719.217601,3174.567632,368.90677,-2719.217601
0.1859,1,7912.573196,-8752.121712,386.011219,7912.573196,-8752.121712,386.011219
0.186,1,9860.070404,496.617673,-10441.168026,9860.070404,496.617673,-10441.168026
0.1861,1,7278.07789,1507.105079,-8220.257518,7278.07789,1507.105079,-8220.257518
0.1862,1,5716.454052,-6179.814357,-326.648718,5716.454052,-6179.814357,-326.648718
0.1863,1,6732.642578,81.72769,-6136.780239,6732.642578,81.72769,-6136.780239
0.1864,1,9501.963832,-783.558842,-9001.45169,9501.963832,-783.558842,-9001.45169
0.1865,1,9037.285085,-1506.197498,-7748.731423,9037.285085,-1506.197498,-7748.731423
0.1866,1,624.755881,1822.923713,-1838.28291,624.755881,1822.923713,-1838.28291
