t,node,Va,Vb,Vc,Ia,Ib,Ic
0.13960,1,177120.395233,-292689.137644,115568.745562,177120.395233,-292689.137644,115568.745562
0.13970,1,-222143.692314,119236.928947,102906.759277,-222143.692314,119236.928947,102906.759277
0.13980,1,90618.726780,145465.837619,-236084.561419,90618.726780,145465.837619,-236084.561419
0.13990,1,116979.820961,-247226.550228,130246.731178,116979.820961,-247226.550228,130246.731178
0.14000,1,-213036.855574,117008.022535,96028.831162,-213036.855574,117008.022535,96028.831162
0.14010,1,122877.979233,94855.294825,-217733.272874,122877.979233,94855.294825,-217733.272874
0.14020,1,41839.035051,-210913.239747,169074.204648,41839.035051,-210913.239747,169074.204648
0.14030,1,-91419.361382,129709.186324,-38289.821452,-91419.361382,129709.186324,-38289.821452
0.14040,1,-40540.553624,68750.066555,-28209.516114,-40540.553624,68750.066555,-28209.516114
0.14050,1,219380.844646,-196406.449518,-22974.394423,219380.844646,-196406.449518,-22974.394423
0.14060,1,-268787.178377,158333.145352,110454.037475,-268787.178377,158333.145352,110454.037475
0.14070,1,135320.789236,-12044.378913,-123276.414121,135320.789236,-12044.378913,-123276.414121
0.14080,1,62299.958483,-93851.931788,31551.975711,62299.958483,-93851.931788,31551.975711
0.14090,1,-154851.416715,78713.699446,76137.717250,-154851.416715,78713.699446,76137.717250
0.14100,1,75988.121767,22907.799759,-98895.920454,75988.121767,22907.799759,-98895.920454
0.14110,1,88656.122929,-107593.769983,18937.648212,88656.122929,-107593.769983,18937.648212
0.14120,1,-173116.889419,95824.240244,77292.646592,-173116.889419,95824.240244,77292.646592
0.14130,1,81597.316986,9869.393351,-91466.706270,81597.316986,9869.393351,-91466.706270
0.14140,1,112776.661570,-122161.968013,9385.305822,112776.661570,-122161.968013,9385.305822
0.14150,1,-249410.770873,160552.253196,88858.517198,-249410.770873,160552.253196,88858.517198
0.14160,1,207838.010456,-98961.434528,-108876.574658,207838.010456,-98961.434528,-108876.574658
0.14170,1,-11745.260263,4056.394838,7688.865391,-11745.260263,4056.394838,7688.865391
0.14180,1,-162276.877531,47128.072707,115148.807903,-162276.877531,47128.072707,115148.807903
0.14190,1,131142.476963,-6464.614671,-124677.866099,131142.476963,-6464.614671,-124677.866099
0.14200,1,66649.152804,-88200.057252,21550.907082,66649.152804,-88200.057252,21550.907082
0.14210,1,-242172.657428,155274.600109,86898.060371,-242172.657428,155274.600109,86898.060371
0.14220,1,214392.493031,-117662.429327,-96730.067818,214392.493031,-117662.429327,-96730.067818
0.14230,1,-4872.215074,-15942.720811,20814.939116,-4872.215074,-15942.720811,20814.939116
0.14240,1,-194015.723957,145599.680204,48416.043696,-194015.723957,145599.680204,48416.043696
0.14250,1,188222.561511,-164459.018332,-23763.541931,188222.561511,-164459.018332,-23763.541931
0.14260,1,20625.992272,48797.827971,-69423.820738,20625.992272,48797.827971,-69423.820738
0.14270,1,-238767.160894,98728.732585,140038.427697,-238767.160894,98728.732585,140038.427697
0.14280,1,237432.223620,-132959.705316,-104472.514021,237432.223620,-132959.705316,-104472.514021
0.14290,1,10152.281948,8851.999814,-19004.284920,10152.281948,8851.999814,-19004.284920
0.14300,1,-293546.776523,155466.959307,138079.819037,-293546.776523,155466.959307,138079.819037
0.14310,1,343286.896872,-193139.593601,-150147.302481,343286.896872,-193139.593601,-150147.302481
0.14320,1,-106282.747906,46332.258559,59950.489176,-106282.747906,46332.258559,59950.489176
0.14330,1,-193885.732071,156713.457088,37172.277473,-193885.732071,156713.457088,37172.277473
0.14340,1,254162.970705,-220205.251711,-33957.722478,254162.970705,-220205.251711,-33957.722478
0.14350,1,12734.717045,69878.998142,-82613.711047,12734.717045,69878.998142,-82613.711047
0.14360,1,-369654.866286,149971.884052,219682.982647,-369654.866286,149971.884052,219682.982647
0.14370,1,461746.408803,-218788.806851,-242957.604396,461746.408803,-218788.806851,-242957.604396
0.14380,1,-169489.850556,51449.588176,118040.265435,-169489.850556,51449.588176,118040.265435
0.14390,1,-255395.732234,195582.555299,59813.176728,-255395.732234,195582.555299,59813.176728
0.14400,1,415043.096579,-273817.634792,-141225.460374,415043.096579,-273817.634792,-141225.460374
0.14410,1,-157488.131195,86418.721084,71069.408358,-157488.131195,86418.721084,71069.408358
0.14420,1,-255054.859447,198517.290414,56537.570778,-255054.859447,198517.290414,56537.570778
0.14430,1,391696.137617,-296679.716130,-95016.418686,391696.137617,-296679.716130,-95016.418686
0.14440,1,-77496.725085,92663.859137,-15167.137905,-77496.725085,92663.859137,-15167.137905
0.14450,1,-410697.218987,223721.836880,186975.385449,-410697.218987,223721.836880,186975.385449
0.14460,1,598575.946514,-348022.580976,-250553.365176,598575.946514,-348022.580976,-250553.365176
0.14470,1,-285385.158899,153704.162708,131680.995759,-285385.158899,153704.162708,131680.995759
0.14480,1,-241861.043019,171983.565326,69877.479450,-241861.043019,171983.565326,69877.479450
0.14490,1,466166.478213,-300189.447060,-165977.033115,466166.478213,-300189.447060,-165977.033115
0.14500,1,-157473.155081,93455.499932,64017.659063,-157473.155081,93455.499932,64017.659063
0.14510,1,-384082.377032,247782.312219,136300.063440,-384082.377032,247782.312219,136300.063440
0.14520,1,599964.277234,-374649.092790,-225315.184955,599964.277234,-374649.092790,-225315.184955
0.14530,1,-231742.863697,137922.207677,93820.658742,-231742.863697,137922.207677,93820.658742
0.14540,1,-392436.114596,242387.071342,150049.042349,-392436.114596,242387.071342,150049.042349
0.14550,1,671728.297216,-397053.638541,-274674.656839,671728.297216,-397053.638541,-274674.656839
0.14560,1,-324236.928053,170828.680545,153408.245381,-324236.928053,170828.680545,153408.245381
0.14570,1,-318310.100177,213105.120398,105204.982727,-318310.100177,213105.120398,105204.982727
0.14580,1,615076.281056,-356110.318616,-258965.961027,615076.281056,-356110.318616,-258965.961027
0.14590,1,-253968.509086,89897.830765,164070.674470,-253968.509086,89897.830765,164070.674470
0.14600,1,-415337.015283,323498.454713,91838.565311,-415337.015283,323498.454713,91838.565311
0.14610,1,727965.084087,-472338.648532,-255626.436409,727965.084087,-472338.648532,-255626.436409
0.14620,1,-360843.037080,192318.225741,168524.811308,-360843.037080,192318.225741,168524.811308
0.14630,1,-364388.633825,277620.470466,86768.164413,-364388.633825,277620.470466,86768.164413
0.14640,1,719180.341199,-481464.170402,-237716.171281,719180.341199,-481464.170402,-237716.171281
0.14650,1,-324186.154289,212383.554803,111802.602759,-324186.154289,212383.554803,111802.602759
0.14660,1,-410070.587716,216766.669024,193303.915655,-410070.587716,216766.669024,193303.915655
0.14670,1,759493.547982,-398494.249519,-360999.296153,759493.547982,-398494.249519,-360999.296153
0.14680,1,-368072.025085,168411.345360,199660.680862,-368072.025085,168411.345360,199660.680862
0.14690,1,-344597.817090,226773.950056,117823.865966,-344597.817090,226773.950056,117823.865966
0.14700,1,723698.133743,-434032.614828,-289665.516621,723698.133743,-434032.614828,-289665.516621
0.14710,1,-429473.667555,273166.155776,156307.509554,-429473.667555,273166.155776,156307.509554
0.14720,1,-264186.032614,133709.781739,130476.254613,-264186.032614,133709.781739,130476.254613
0.14730,1,693762.404906,-415003.505077,-278758.900449,693762.404906,-415003.505077,-278758.900449
0.14740,1,-440521.579788,318014.393560,122507.184324,-440521.579788,318014.393560,122507.184324
0.14750,1,-275616.408435,60633.890513,214982.522210,-275616.408435,60633.890513,214982.522210
0.14760,1,788153.255561,-344284.586248,-443868.670824,788153.255561,-344284.586248,-443868.670824
0.14770,1,-617823.985143,255545.559058,362278.426732,-617823.985143,255545.559058,362278.426732
0.14780,1,-79482.062769,123594.035940,-44111.972953,-79482.062769,123594.035940,-44111.972953
0.14790,1,649357.579392,-438467.173135,-210890.405074,649357.579392,-438467.173135,-210890.405074
0.14800,1,-550648.422143,377504.011139,173144.412533,-550648.422143,377504.011139,173144.412533
0.14810,1,-120073.250233,19735.737046,100337.510306,-120073.250233,19735.737046,100337.510306
0.14820,1,707015.815825,-384645.518274,-322370.293737,707015.815825,-384645.518274,-322370.293737
0.14830,1,-624109.470899,368151.621678,255957.849056,-624109.470899,368151.621678,255957.849056
0.14840,1,-78147.882944,19855.478127,58292.403686,-78147.882944,19855.478127,58292.403686
0.14850,1,748801.784720,-403520.960441,-345280.821554,748801.784720,-403520.960441,-345280.821554
0.14860,1,-757723.538185,417663.242375,340060.293958,-757723.538185,417663.242375,340060.293958
0.14870,1,97756.030174,-46658.568070,-51097.458785,97756.030174,-46658.568070,-51097.458785
0.14880,1,597100.394337,-366150.453923,-230949.942000,597100.394337,-366150.453923,-230949.942000
0.14890,1,-650355.189660,419338.116985,231017.072708,-650355.189660,419338.116985,231017.072708
0.14900,1,5934.832936,-57053.475566,51118.645889,5934.832936,-57053.475566,51118.645889
0.14910,1,686429.141852,-358620.246934,-327808.897052,686429.141852,-358620.246934,-327808.897052
0.14920,1,-755282.563248,431670.726998,323611.838094,-755282.563248,431670.726998,323611.838094
0.14930,1,123267.493425,-92634.337721,-30633.156358,123267.493425,-92634.337721,-30633.156358
0.14940,1,646604.964945,-350430.090699,-296174.872119,646604.964945,-350430.090699,-296174.872119
0.14950,1,-811960.160320,463243.445246,348716.715336,-811960.160320,463243.445246,348716.715336
0.14960,1,207620.489932,-133784.910883,-73835.581348,207620.489932,-133784.910883,-73835.581348
0.14970,1,583343.674839,-311659.205083,-271684.464996,583343.674839,-311659.205083,-271684.464996
0.14980,1,-782553.746715,421024.987595,361528.757347,-782553.746715,421024.987595,361528.757347
0.14990,1,183198.143799,-69149.818178,-114048.325916,183198.143799,-69149.818178,-114048.325916
0.15000,1,640252.546729,-419383.576247,-220868.967872,640252.546729,-419383.576247,-220868.967872
0.15010,1,-871074.506144,546793.177103,324281.327625,-871074.506144,546793.177103,324281.327625
0.15020,1,261540.375202,-157981.476337,-103558.896138,261540.375202,-157981.476337,-103558.896138
0.15030,1,618985.830752,-398774.290324,-220211.542714,618985.830752,-398774.290324,-220211.542714
0.15040,1,-899745.931250,569568.810355,330177.123256,-899745.931250,569568.810355,330177.123256
0.15050,1,284533.977283,-170142.027364,-114391.948858,284533.977283,-170142.027364,-114391.948858
0.15060,1,645427.446827,-388623.247997,-256804.200566,645427.446827,-388623.247997,-256804.200566
0.15070,1,-968144.813808,549734.817684,418409.998931,-968144.813808,549734.817684,418409.998931
0.15080,1,93415.304324,-119896.691688,-21813.152507,93415.304324,-119896.691688,-21813.152507
0.15090,1,140620.871353,-272278.049937,3066.792443,140620.871353,-272278.049937,3066.792443
0.15100,1,-225778.531712,69987.785267,15215.579212,-225778.531712,69987.785267,15215.579212
0.15110,1,57626.304683,203544.911189,-78499.821082,57626.304683,203544.911189,-78499.821082
0.15120,1,194731.795538,38141.198310,69240.554794,194731.795538,38141.198310,69240.554794
0.15130,1,-190044.291583,-180131.872928,93463.958041,-190044.291583,-180131.872928,93463.958041
0.15140,1,-55697.765827,-100005.080542,-227898.308339,-55697.765827,-100005.080542,-227898.308339
0.15150,1,149698.372779,246023.012496,47459.920641,149698.372779,246023.012496,47459.920641
0.15160,1,-3911.073394,121809.606016,269969.560823,-3911.073394,121809.606016,269969.560823
0.15170,1,-60817.696454,-249700.885655,-245542.043998,-60817.696454,-249700.885655,-245542.043998
0.15180,1,-61256.243698,-86540.007658,-136006.434625,-61256.243698,-86540.007658,-136006.434625
0.15190,1,65208.499983,252704.414545,314781.698833,65208.499983,252704.414545,314781.698833
0.15200,1,123637.726786,104991.685385,-50632.598083,123637.726786,104991.685385,-50632.598083
0.15210,1,-155492.819524,-225582.369423,-234784.944779,-155492.819524,-225582.369423,-234784.944779
0.15220,1,-102030.025683,-86728.819458,164177.246017,-102030.025683,-86728.819458,164177.246017
0.15230,1,246950.192976,255956.861159,54593.766813,246950.192976,255956.861159,54593.766813
0.15240,1,-31548.816847,59734.012148,-99412.113594,-31548.816847,59734.012148,-99412.113594
0.15250,1,-231077.813920,-194153.848765,27813.792214,-231077.813920,-194153.848765,27813.792214
0.15260,1,172038.359513,-9849.270534,-33952.005467,172038.359513,-9849.270534,-33952.005467
0.15270,1,87017.748394,128447.331740,50968.751803,87017.748394,128447.331740,50968.751803
0.15280,1,-198195.608493,75630.203665,33106.914662,-198195.608493,75630.203665,33106.914662
0.15290,1,73778.317072,-81587.512604,-121998.465215,73778.317072,-81587.512604,-121998.465215
0.15300,1,97167.864301,-103419.268537,68172.798548,97167.864301,-103419.268537,68172.798548
0.15310,1,-147097.708040,131307.685869,69601.155143,-147097.708040,131307.685869,69601.155143
0.15320,1,49514.901877,97700.082809,-132776.799096,49514.901877,97700.082809,-132776.799096
0.15330,1,90067.387458,-101386.958806,48377.240299,90067.387458,-101386.958806,48377.240299
0.15340,1,-129563.649501,-40319.627439,110604.446712,-129563.649501,-40319.627439,110604.446712
0.15350,1,36935.429070,53940.426940,-178565.230746,36935.429070,53940.426940,-178565.230746
0.15360,1,50883.085447,73948.277715,40840.418140,50883.085447,73948.277715,40840.418140
0.15370,1,-45534.112981,25146.474717,170454.125573,-45534.112981,25146.474717,170454.125573
0.15380,1,27336.234251,-129283.438043,-176693.663498,27336.234251,-129283.438043,-176693.663498
0.15390,1,-49838.548340,16284.969920,-58593.773800,-49838.548340,16284.969920,-58593.773800
0.15400,1,5703.981402,169657.929327,215939.645558,5703.981402,169657.929327,215939.645558
0.15410,1,122596.119221,-36366.060959,-80054.533750,122596.119221,-36366.060959,-80054.533750
0.15420,1,-129588.118858,-122873.286686,-138531.110707,-129588.118858,-122873.286686,-138531.110707
0.15430,1,-77950.367103,37484.635262,143394.643063,-77950.367103,37484.635262,143394.643063
0.15440,1,231373.607245,142311.351992,5390.321860,231373.607245,142311.351992,5390.321860
0.15450,1,-84579.631748,-20422.329258,-67906.598122,-84579.631748,-20422.329258,-67906.598122
0.15460,1,-177193.473950,-140653.012139,28745.780259,-177193.473950,-140653.012139,28745.780259
0.15470,1,196477.443684,74942.510573,-29297.545602,196477.443684,74942.510573,-29297.545602
0.15480,1,22121.666201,108545.682679,54043.160592,22121.666201,108545.682679,54043.160592
0.15490,1,-162122.664414,-57841.301307,8855.010033,-162122.664414,-57841.301307,8855.010033
0.15500,1,79198.327234,-43966.165299,-107140.402468,79198.327234,-43966.165299,-107140.402468
0.15510,1,69066.854815,16389.364562,72358.618474,69066.854815,16389.364562,72358.618474
0.15520,1,-112510.868882,59281.645380,88538.810278,-112510.868882,59281.645380,88538.810278
0.15530,1,52033.652992,33302.755944,-169826.895262,52033.652992,33302.755944,-169826.895262
0.15540,1,27397.492703,-92529.354600,59576.384318,27397.492703,-92529.354600,59576.384318
0.15550,1,-63448.633402,10552.023973,113325.911029,-63448.633402,10552.023973,113325.911029
0.15560,1,50840.478598,88985.983428,-161599.286757,50840.478598,88985.983428,-161599.286757
0.15570,1,-7318.139519,-30488.396042,39938.209906,-7318.139519,-30488.396042,39938.209906
0.15580,1,-40610.888548,-18059.520804,120511.528393,-40610.888548,-18059.520804,120511.528393
0.15590,1,65750.053111,-2707.552955,-137558.717795,65750.053111,-2707.552955,-137558.717795
0.15600,1,-40610.111233,3461.501832,-6515.451408,-40610.111233,3461.501832,-6515.451408
0.15610,1,-47896.576126,65883.364900,132781.078138,-47896.576126,65883.364900,132781.078138
0.15620,1,142199.442608,-33824.533978,-92012.575393,142199.442608,-33824.533978,-92012.575393
0.15630,1,-123354.804534,-57063.258974,-30206.342684,-123354.804534,-57063.258974,-30206.342684
0.15640,1,-52021.255936,46210.844116,81024.917833,-52021.255936,46210.844116,81024.917833
0.15650,1,206693.775028,55491.477111,-43182.391655,206693.775028,55491.477111,-43182.391655
0.15660,1,-122403.127256,-43577.300676,3154.509830,-122403.127256,-43577.300676,3154.509830
0.15670,1,-102954.270989,-61108.262144,12897.606824,-102954.270989,-61108.262144,12897.606824
0.15680,1,188521.310968,57927.728224,-50193.887433,188521.310968,57927.728224,-50193.887433
0.15690,1,-45656.530568,62180.658468,74938.979654,-45656.530568,62180.658468,74938.979654
0.15700,1,-121217.286446,-86495.691780,-1005.589293,-121217.286446,-86495.691780,-1005.589293
0.15710,1,131466.697605,-17876.834809,-120489.803576,131466.697605,-17876.834809,-120489.803576
0.15720,1,-24804.890948,70527.405426,121195.270762,-24804.890948,70527.405426,121195.270762
0.15730,1,-62354.042176,-29914.343142,37663.804184,-62354.042176,-29914.343142,37663.804184
0.15740,1,84285.117742,5965.994328,-171623.572643,84285.117742,5965.994328,-171623.572643
0.15750,1,-55973.916778,-26319.446845,116803.626120,-55973.916778,-26319.446845,116803.626120
0.15760,1,6305.208099,-1192.273933,10167.157964,6305.208099,-1192.273933,10167.157964
0.15770,1,30920.373779,20795.719256,-62618.542861,30920.373779,20795.719256,-62618.542861
0.15780,1,-6655.927922,-18490.890666,4164.955598,-6655.927922,-18490.890666,4164.955598
0.15790,1,-40629.611054,-22979.765975,57330.154641,-40629.611054,-22979.765975,57330.154641
0.15800,1,-7104.773961,9561.303573,-5248.341867,-7104.773961,9561.303573,-5248.341867
0.15810,1,32902.906943,3157.887310,-38092.259788,32902.906943,3157.887310,-38092.259788
0.15820,1,-5650.938531,-3257.291689,19562.421345,-5650.938531,-3257.291689,19562.421345
0.15830,1,-37355.350424,-8090.335406,61804.616599,-37355.350424,-8090.335406,61804.616599
0.15840,1,13247.063147,-6417.790659,-13439.036792,13247.063147,-6417.790659,-13439.036792
0.15850,1,22014.687145,11745.615364,-51631.549904,22014.687145,11745.615364,-51631.549904
0.15860,1,-27033.719728,-13140.301410,48790.775466,-27033.719728,-13140.301410,48790.775466
0.15870,1,-21789.320394,-22255.433315,45954.823757,-21789.320394,-22255.433315,45954.823757
0.15880,1,15991.219884,15425.295744,-44506.184923,15991.219884,15425.295744,-44506.184923
0.15890,1,18498.726806,558.809469,-6249.500632,18498.726806,558.809469,-6249.500632
0.15900,1,-22562.461262,-15824.210224,48355.160887,-22562.461262,-15824.210224,48355.160887
0.15910,1,-26320.227045,-6584.180460,18871.902548,-26320.227045,-6584.180460,18871.902548
0.15920,1,31084.513216,-4608.072468,-29785.664418,31084.513216,-4608.072468,-29785.664418
0.15930,1,11097.668048,8182.107882,-8126.025902,11097.668048,8182.107882,-8126.025902
0.15940,1,-42899.860836,-16951.093412,53027.255930,-42899.860836,-16951.093412,53027.255930
0.15950,1,4083.152426,-20953.934997,9783.001020,4083.152426,-20953.934997,9783.001020
0.15960,1,33160.257732,22611.936793,-41359.979457,33160.257732,22611.936793,-41359.979457
0.15970,1,-13408.491912,-10440.414924,21742.829249,-13408.491912,-10440.414924,21742.829249
0.15980,1,-25586.891178,-27833.652410,43416.496436,-25586.891178,-27833.652410,43416.496436
0.15990,1,9610.781317,9067.404603,-10962.904774,9610.781317,9067.404603,-10962.904774
0.16000,1,26131.985558,-2161.208064,-23267.795627,26131.985558,-2161.208064,-23267.795627
0.16010,1,-15328.979838,-12785.272949,21337.518559,-15328.979838,-12785.272949,21337.518559
0.16020,1,-26757.512987,-9480.490271,40077.241149,-26757.512987,-9480.490271,40077.241149
0.16030,1,26890.634378,-9203.005149,-14455.976957,26890.634378,-9203.005149,-14455.976957
0.16040,1,18263.898916,7185.510621,-29361.633412,18263.898916,7185.510621,-29361.633412
0.16050,1,-29296.902652,-13901.322298,43405.241720,-29296.902652,-13901.322298,43405.241720
0.16060,1,-4323.836679,-20852.907694,26991.010636,-4323.836679,-20852.907694,26991.010636
0.16070,1,24362.371419,9038.412291,-35105.981676,24362.371419,9038.412291,-35105.981676
0.16080,1,6993.129155,-6819.360144,-332.794483,6993.129155,-6819.360144,-332.794483
0.16090,1,-19450.083243,-16713.349813,37679.748248,-19450.083243,-16713.349813,37679.748248
0.16100,1,-6360.103513,-6217.164417,11053.029237,-6360.103513,-6217.164417,11053.029237
0.16110,1,33488.763181,-5683.116319,-26652.035171,33488.763181,-5683.116319,-26652.035171
0.16120,1,663.919952,545.926498,-571.998868,663.919952,545.926498,-571.998868
0.16130,1,-27895.832292,-14976.590022,39450.366332,-27895.832292,-14976.590022,39450.366332
0.16140,1,17613.834582,-12534.254707,-1584.647615,17613.834582,-12534.254707,-1584.647615
0.16150,1,23569.467477,8118.005665,-31707.652485,23569.467477,8118.005665,-31707.652485
0.16160,1,-10952.404120,-16046.259178,23122.773859,-10952.404120,-16046.259178,23122.773859
0.16170,1,-11417.327495,-15722.886827,31101.932484,-11417.327495,-15722.886827,31101.932484
0.16180,1,14329.463928,3403.141576,-17593.965145,14329.463928,3403.141576,-17593.965145
0.16190,1,22930.543355,-10562.074691,-15803.618679,22930.543355,-10562.074691,-15803.618679
0.16200,1,-11151.843917,-8799.300925,21870.969099,-11151.843917,-8799.300925,21870.969099
0.16210,1,-14712.336568,-8986.104746,25536.668678,-14712.336568,-8986.104746,25536.668678
0.16220,1,29778.023772,-10703.830732,-21752.578175,29778.023772,-10703.830732,-21752.578175
0.16230,1,12991.570865,3297.166418,-17037.328510,12991.570865,3297.166418,-17037.328510
0.16240,1,-18513.331922,-15034.221145,37673.844804,-18513.331922,-15034.221145,37673.844804
0.16250,1,4472.669613,-15551.295689,8230.468366,4472.669613,-15551.295689,8230.468366
0.16260,1,21356.277395,6879.685471,-30236.108483,21356.277395,6879.685471,-30236.108483
0.16270,1,11049.525535,-11955.687088,5921.936277,11049.525535,-11955.687088,5921.936277
0.16280,1,-13861.647018,-13644.688809,24275.768418,-13861.647018,-13644.688809,24275.768418
0.16290,1,542.507869,-2916.189990,1368.421697,542.507869,-2916.189990,1368.421697
0.16300,1,33266.000117,-6715.471030,-23400.423408,33266.000117,-6715.471030,-23400.423408
0.16310,1,-223.667306,-2689.973820,1185.150173,-223.667306,-2689.973820,1185.150173
0.16320,1,-19182.295522,-13458.431404,31960.608732,-19182.295522,-13458.431404,31960.608732
0.16330,1,21534.267738,-10295.350888,-10109.542507,21534.267738,-10295.350888,-10109.542507
0.16340,1,21358.754355,8080.485025,-29070.208830,21358.754355,8080.485025,-29070.208830
0.16350,1,-6283.315163,-16724.084614,21385.488129,-6283.315163,-16724.084614,21385.488129
0.16360,1,-3609.301923,-13001.085772,17619.711384,-3609.301923,-13001.085772,17619.711384
0.16370,1,15723.553143,5514.222599,-20425.609138,15723.553143,5514.222599,-20425.609138
0.16380,1,21926.642979,-10890.319105,-12977.877454,21926.642979,-10890.319105,-12977.877454
0.16390,1,-6374.620410,-6656.406370,14284.726834,-6374.620410,-6656.406370,14284.726834
0.16400,1,-7645.138391,-7531.625596,15814.369919,-7645.138391,-7531.625596,15814.369919
0.16410,1,29630.152512,-7759.547111,-23954.229851,29630.152512,-7759.547111,-23954.229851
0.16420,1,12215.802877,4626.651293,-15070.565844,12215.802877,4626.651293,-15070.565844
0.16430,1,-13127.579388,-14277.996959,27498.540950,-13127.579388,-14277.996959,27498.540950
0.16440,1,9514.907965,-11330.363616,-127.532982,9514.907965,-11330.363616,-127.532982
0.16450,1,21638.180560,8830.565147,-28261.816170,21638.180560,8830.565147,-28261.816170
0.16460,1,9046.691291,-10551.938212,688.595719,9046.691291,-10551.938212,688.595719
0.16470,1,-8788.629329,-10320.408131,18362.519671,-8788.629329,-10320.408131,18362.519671
0.16480,1,7504.484493,75.560593,-6556.890463,7504.484493,75.560593,-6556.890463
0.16490,1,28388.322115,-4984.723927,-23598.550521,28388.322115,-4984.723927,-23598.550521
0.16500,1,187.365405,-441.798634,-7.536059,187.365405,-441.798634,-7.536059
0.16510,1,-12240.317761,-18156.256751,29861.064130,-12240.317761,-18156.256751,29861.064130
0.16520,1,20339.300193,-8224.261271,-10451.157604,20339.300193,-8224.261271,-10451.157604
0.16530,1,20389.656444,14559.513610,-36403.082584,20389.656444,14559.513610,-36403.082584
0.16540,1,-1805.595693,-10485.098663,11868.008599,-1805.595693,-10485.098663,11868.008599
0.16550,1,-2006.735579,-15372.703352,19721.406292,-2006.735579,-15372.703352,19721.406292
0.16560,1,14647.598909,5596.792699,-22688.380761,14647.598909,5596.792699,-22688.380761
0.16570,1,23262.386374,1913.101487,-24531.176866,23262.386374,1913.101487,-24531.176866
0.16580,1,-5384.174597,-5686.861281,12392.187836,-5384.174597,-5686.861281,12392.187836
0.16590,1,-4793.422532,-10532.760616,13521.027650,-4793.422532,-10532.760616,13521.027650
0.16600,1,27602.205128,57.940489,-26808.983591,27602.205128,57.940489,-26808.983591
0.16610,1,12049.610308,11109.716404,-22978.947458,12049.610308,11109.716404,-22978.947458
0.16620,1,-9074.254052,-12411.429739,21180.843659,-9074.254052,-12411.429739,21180.843659
0.16630,1,5650.708551,-9730.454694,3952.159027,5650.708551,-9730.454694,3952.159027
0.16640,1,24215.115501,12386.043343,-36480.915576,24215.115501,12386.043343,-36480.915576
0.16650,1,7623.426582,372.315104,-7365.570996,7623.426582,372.315104,-7365.570996
0.16660,1,-10277.433340,-10501.023326,19432.837486,-10277.433340,-10501.023326,19432.837486
0.16670,1,12336.044680,56.175109,-11321.827642,12336.044680,56.175109,-11321.827642
0.16680,1,23269.730684,5625.251670,-28675.178807,23269.730684,5625.251670,-28675.178807
0.16690,1,-1927.033260,3702.840759,-3291.317169,-1927.033260,3702.840759,-3291.317169
0.16700,1,-5680.981624,-8653.800848,16066.180064,-5680.981624,-8653.800848,16066.180064
0.16710,1,16502.027097,-1417.020625,-15807.084727,16502.027097,-1417.020625,-15807.084727
0.16720,1,16880.753232,12407.604547,-29916.363687,16880.753232,12407.604547,-29916.363687
0.16730,1,-3641.117450,-1821.794510,6725.619150,-3641.117450,-1821.794510,6725.619150
0.16740,1,-5045.091389,-7133.426938,11294.559283,-5045.091389,-7133.426938,11294.559283
0.16750,1,21112.103942,6554.676886,-27584.339906,21112.103942,6554.676886,-27584.339906
0.16760,1,13006.754009,8508.422270,-21136.929254,13006.754009,8508.422270,-21136.929254
0.16770,1,-12742.337661,-2082.486540,14498.478940,-12742.337661,-2082.486540,14498.478940
0.16780,1,6142.409780,-4521.191054,-1409.515311,6142.409780,-4521.191054,-1409.515311
0.16790,1,18142.133655,8678.327574,-27247.414575,18142.133655,8678.327574,-27247.414575
0.16800,1,4253.195552,9406.626860,-12911.820843,4253.195552,9406.626860,-12911.820843
0.16810,1,-6416.467891,-5774.319974,11629.957339,-6416.467891,-5774.319974,11629.957339
0.16820,1,3300.622926,274.104792,-3926.930142,3300.622926,274.104792,-3926.930142
0.16830,1,19901.291222,13507.198298,-32011.393756,19901.291222,13507.198298,-32011.393756
0.16840,1,445.169384,4354.928693,-6452.060795,445.169384,4354.928693,-6452.060795
0.16850,1,-13329.016841,-1684.045085,15803.434448,-13329.016841,-1684.045085,15803.434448
0.16860,1,15197.039146,844.975468,-15480.308040,15197.039146,844.975468,-15480.308040
0.16870,1,14473.581487,13000.524618,-28882.251798,14473.581487,13000.524618,-28882.251798
0.16880,1,-9960.409731,6685.418370,4568.642964,-9960.409731,6685.418370,4568.642964
0.16890,1,-1280.906811,-6619.348790,7311.898091,-1280.906811,-6619.348790,7311.898091
0.16900,1,10832.134431,8657.313274,-19532.784132,10832.134431,8657.313274,-19532.784132
0.16910,1,8351.466592,13665.265344,-21679.550856,8351.466592,13665.265344,-21679.550856
0.16920,1,-4536.534056,-576.268606,4594.207928,-4536.534056,-576.268606,4594.207928
0.16930,1,-8290.924076,1642.408630,7465.709799,-8290.924076,1642.408630,7465.709799
0.16940,1,16267.257400,8709.078050,-26022.747518,16267.257400,8709.078050,-26022.747518
0.16950,1,7398.124440,10895.150231,-17507.808981,7398.124440,10895.150231,-17507.808981
0.16960,1,-17156.644474,3551.570109,13681.782112,-17156.644474,3551.570109,13681.782112
0.16970,1,5827.642699,-2283.564245,-4608.278565,5827.642699,-2283.564245,-4608.278565
0.16980,1,11417.365082,15079.395122,-25023.685861,11417.365082,15079.395122,-25023.685861
0.16990,1,-4112.141465,11870.786845,-8756.277566,-4112.141465,11870.786845,-8756.277566
